,sample_noise,sample_parent,sample_weights,f,samples,common_cause_to_confounder_fraction,nodes,edges,dataset,graph_name
0,uniform,uniform,weight_sample,sigmoid,2000,0.5,5,8,a6989bd5-de9d-4990-a2b8-3211056b569f.csv,graph_5_10.csv
0,uniform,uniform,weight_sample,sigmoid,2000,0,5,8,e0eb24af-0017-4dd9-b46f-47a64ee6f82b.csv,graph_5_10.csv
0,uniform,uniform,weight_sample,sigmoid,10000,1,5,8,1bf91cb6-7220-415f-8b81-d14666e402a1.csv,graph_5_10.csv
0,uniform,uniform,weight_sample,sigmoid,10000,0.5,5,8,2d6fad06-188f-459b-a791-9444dc8a9413.csv,graph_5_10.csv
0,uniform,uniform,weight_sample,sigmoid,10000,0,5,8,82f9e449-b3af-4d50-9317-d43c3610a695.csv,graph_5_10.csv
0,uniform,gaussian,weight_sample,linear,100,1,5,8,081ad6a9-608b-492e-8958-99521d149222.csv,graph_5_10.csv
0,uniform,gaussian,weight_sample,linear,100,0.5,5,8,6516b989-4882-4b95-970d-63e28e22bbf4.csv,graph_5_10.csv
0,uniform,gaussian,weight_sample,linear,100,0,5,8,2993ff90-ccb4-431c-b1b7-1e31c74143d2.csv,graph_5_10.csv
0,uniform,gaussian,weight_sample,linear,2000,1,5,8,ab1ec654-fa2e-4701-b56d-8fa315b41cac.csv,graph_5_10.csv
0,uniform,gaussian,weight_sample,linear,2000,0.5,5,8,3d17fc4b-d5e1-4ffd-8cd1-ae502b45023a.csv,graph_5_10.csv
0,uniform,gaussian,weight_sample,linear,2000,0,5,8,6558b89a-faa2-4652-aec1-69c08ba7d566.csv,graph_5_10.csv
0,uniform,gaussian,weight_sample,linear,10000,1,5,8,267be078-f0ce-477d-9455-c45de87932b5.csv,graph_5_10.csv
0,uniform,gaussian,weight_sample,linear,10000,0.5,5,8,e30103c2-618f-4364-9530-66bb1543b75b.csv,graph_5_10.csv
0,uniform,gaussian,weight_sample,linear,10000,0,5,8,1a22e93f-30ec-4955-90b0-884b0ab26eb1.csv,graph_5_10.csv
0,uniform,gaussian,weight_sample,sigmoid,100,1,5,8,61b50cae-1eac-447e-a462-dded43439d3a.csv,graph_5_10.csv
0,uniform,gaussian,weight_sample,sigmoid,100,0.5,5,8,9515a59b-14cf-452b-9f7b-4ad80a8eb2c3.csv,graph_5_10.csv
0,uniform,gaussian,weight_sample,sigmoid,100,0,5,8,417def9e-bbe9-4548-8241-5b848af2fce3.csv,graph_5_10.csv
0,uniform,gaussian,weight_sample,sigmoid,2000,1,5,8,782e7a89-c434-4686-a00e-89a2459815c5.csv,graph_5_10.csv
0,uniform,gaussian,weight_sample,sigmoid,2000,0.5,5,8,17783792-1231-4ef5-b8c1-34bed594791f.csv,graph_5_10.csv
0,uniform,gaussian,weight_sample,sigmoid,2000,0,5,8,20ebef12-ca3b-42df-83a5-7a3a7daabbb2.csv,graph_5_10.csv
0,uniform,gaussian,weight_sample,sigmoid,10000,1,5,8,8eb7d48e-93df-40e1-9a7e-52be450fb6a8.csv,graph_5_10.csv
0,uniform,gaussian,weight_sample,sigmoid,10000,0.5,5,8,d9697609-d209-48ea-9291-9f82d5124bfc.csv,graph_5_10.csv
0,uniform,gaussian,weight_sample,sigmoid,10000,0,5,8,ce93d942-84de-4a59-bcbc-f1057460d891.csv,graph_5_10.csv
0,uniform,laplace,weight_sample,linear,100,1,5,8,a8612b44-1ebb-4ecc-9e73-76cd709da54c.csv,graph_5_10.csv
0,uniform,laplace,weight_sample,linear,100,0.5,5,8,8fed00dc-36d1-4db0-990a-97f277a8b07e.csv,graph_5_10.csv
0,uniform,laplace,weight_sample,linear,100,0,5,8,5fca3d59-8b56-4dda-9691-0e18b841853c.csv,graph_5_10.csv
0,uniform,laplace,weight_sample,linear,2000,1,5,8,6eeee08a-9a3f-495b-9f05-e1031e2b8b26.csv,graph_5_10.csv
0,uniform,laplace,weight_sample,linear,2000,0.5,5,8,ea072ecc-c77f-423d-8b25-029ed55eba1b.csv,graph_5_10.csv
0,uniform,laplace,weight_sample,linear,2000,0,5,8,6c8def35-af99-4e39-b9a6-aedb12f2d3b1.csv,graph_5_10.csv
0,uniform,laplace,weight_sample,linear,10000,1,5,8,85620ec5-5f57-4a6f-8939-3e80e3e419c2.csv,graph_5_10.csv
0,uniform,laplace,weight_sample,linear,10000,0.5,5,8,a9c70de2-9c98-426b-b56b-8501db8680a4.csv,graph_5_10.csv
0,uniform,laplace,weight_sample,linear,10000,0,5,8,c931aa5d-3f9a-4a22-b54b-ada170de32d6.csv,graph_5_10.csv
0,uniform,laplace,weight_sample,sigmoid,100,1,5,8,ab7049c6-03bd-4c21-9f24-2b9abbef7cb0.csv,graph_5_10.csv
0,uniform,laplace,weight_sample,sigmoid,100,0.5,5,8,02d20781-3a1c-4686-bdf4-568cb7292871.csv,graph_5_10.csv
0,uniform,laplace,weight_sample,sigmoid,100,0,5,8,51a746f4-732e-4690-8fda-eacc41572006.csv,graph_5_10.csv
0,uniform,laplace,weight_sample,sigmoid,2000,1,5,8,ecd98986-71ab-44dd-81ad-d3e4eb19e2af.csv,graph_5_10.csv
0,uniform,laplace,weight_sample,sigmoid,2000,0.5,5,8,5e085703-1ac1-4fd9-997a-37c0bb94556b.csv,graph_5_10.csv
0,uniform,laplace,weight_sample,sigmoid,2000,0,5,8,50ddf3aa-aa7d-4ee7-923e-20480e257155.csv,graph_5_10.csv
0,uniform,laplace,weight_sample,sigmoid,10000,1,5,8,1c746924-2808-4adc-9b4f-9b2d7263360e.csv,graph_5_10.csv
0,uniform,laplace,weight_sample,sigmoid,10000,0.5,5,8,8e034d6e-8157-4ff7-b375-bfee7d50ebec.csv,graph_5_10.csv
0,uniform,laplace,weight_sample,sigmoid,10000,0,5,8,00d2630a-49a3-41f1-b605-47016ba46ce9.csv,graph_5_10.csv
0,gaussian,uniform,weight_sample,linear,100,1,5,8,a50b6511-df6f-4831-bc17-0e5145cbec6b.csv,graph_5_10.csv
0,gaussian,uniform,weight_sample,linear,100,0.5,5,8,bc3725a1-c1f5-4581-9a94-9bfc9cf1528b.csv,graph_5_10.csv
0,gaussian,uniform,weight_sample,linear,100,0,5,8,03adc7ee-04e3-4baa-99e7-07b62f35f42e.csv,graph_5_10.csv
0,gaussian,uniform,weight_sample,linear,2000,1,5,8,6c1d5a30-9098-4477-9b62-56cc06b7a2d4.csv,graph_5_10.csv
0,gaussian,uniform,weight_sample,linear,2000,0.5,5,8,b108a6f1-19cc-48af-a51d-b442d5c78622.csv,graph_5_10.csv
0,gaussian,uniform,weight_sample,linear,2000,0,5,8,2a19aca6-209b-4f64-90c8-cae84b7ada27.csv,graph_5_10.csv
0,gaussian,uniform,weight_sample,linear,10000,1,5,8,bc91b8a9-1979-485a-8242-b29724df0a84.csv,graph_5_10.csv
0,gaussian,uniform,weight_sample,linear,10000,0.5,5,8,c7b5d106-4da7-4512-a016-20efd0c6baa0.csv,graph_5_10.csv
0,gaussian,uniform,weight_sample,linear,10000,0,5,8,c4b3b194-cb16-4f14-b6da-586a2c9a5038.csv,graph_5_10.csv
0,gaussian,uniform,weight_sample,sigmoid,100,1,5,8,6c691780-f4f8-46cc-a894-90cce96774f6.csv,graph_5_10.csv
0,gaussian,uniform,weight_sample,sigmoid,100,0.5,5,8,c5887797-74a9-469a-8769-1c28113c3bfb.csv,graph_5_10.csv
0,gaussian,uniform,weight_sample,sigmoid,100,0,5,8,8624ebe6-2894-46ea-8f67-a8a1d59f670e.csv,graph_5_10.csv
0,gaussian,uniform,weight_sample,sigmoid,2000,1,5,8,80e8faca-9e84-4bfe-a8f3-ae3d0c680e54.csv,graph_5_10.csv
0,gaussian,uniform,weight_sample,sigmoid,2000,0.5,5,8,6d676b10-04cf-44a2-aff0-85c3b349579a.csv,graph_5_10.csv
0,gaussian,uniform,weight_sample,sigmoid,2000,0,5,8,e41bbeec-93d2-42f5-adb7-0a0ead2e2e6d.csv,graph_5_10.csv
0,gaussian,uniform,weight_sample,sigmoid,10000,1,5,8,8c70d15f-2415-43ca-82d0-64e935ec04b5.csv,graph_5_10.csv
0,gaussian,uniform,weight_sample,sigmoid,10000,0.5,5,8,70e952fa-5d55-43d1-9232-cb1efbc04680.csv,graph_5_10.csv
0,gaussian,uniform,weight_sample,sigmoid,10000,0,5,8,a401d137-b9c3-47a5-8807-f5dc9f06d292.csv,graph_5_10.csv
0,gaussian,gaussian,weight_sample,linear,100,1,5,8,ac75c50d-ddb2-4ff9-9952-fbf393c8522c.csv,graph_5_10.csv
0,gaussian,gaussian,weight_sample,linear,100,0.5,5,8,58f6da5c-10d2-42b5-b001-541f3f1c3e97.csv,graph_5_10.csv
0,gaussian,gaussian,weight_sample,linear,100,0,5,8,63784248-f918-4ed1-8869-42b281b25c48.csv,graph_5_10.csv
0,gaussian,gaussian,weight_sample,linear,2000,1,5,8,bb9f0fdc-f903-49bc-8b2b-66302d05d2d7.csv,graph_5_10.csv
0,gaussian,gaussian,weight_sample,linear,2000,0.5,5,8,c26a0c55-a528-4f2a-a446-f1cf174b9d28.csv,graph_5_10.csv
0,gaussian,gaussian,weight_sample,linear,2000,0,5,8,01abfd41-8a7d-4559-b959-9fe3a4157602.csv,graph_5_10.csv
0,gaussian,gaussian,weight_sample,linear,10000,1,5,8,c7f64d9c-7a19-4264-8fe6-c355c9cf0c70.csv,graph_5_10.csv
0,gaussian,gaussian,weight_sample,linear,10000,0.5,5,8,d81212c2-6b2c-4712-8ed8-d56e0d13766b.csv,graph_5_10.csv
0,gaussian,gaussian,weight_sample,linear,10000,0,5,8,98a5029f-1ad3-47ef-ba32-83b33c2fee6e.csv,graph_5_10.csv
0,gaussian,gaussian,weight_sample,sigmoid,100,1,5,8,094a96e2-33e1-4748-86ee-db542fe0c44e.csv,graph_5_10.csv
0,gaussian,gaussian,weight_sample,sigmoid,100,0.5,5,8,cdbad73f-b10d-4135-9724-35f6cddce2c4.csv,graph_5_10.csv
0,gaussian,gaussian,weight_sample,sigmoid,100,0,5,8,4e97bd34-d97a-417e-b8cf-1d7762a1d4d2.csv,graph_5_10.csv
0,gaussian,gaussian,weight_sample,sigmoid,2000,1,5,8,d194af3e-39ec-47d7-9e12-56628543a1dd.csv,graph_5_10.csv
0,gaussian,gaussian,weight_sample,sigmoid,2000,0.5,5,8,64f66039-9a3a-4f71-ae17-ff49c0e168b7.csv,graph_5_10.csv
0,gaussian,gaussian,weight_sample,sigmoid,2000,0,5,8,084e9085-d807-438a-8747-56d569d8633c.csv,graph_5_10.csv
0,gaussian,gaussian,weight_sample,sigmoid,10000,1,5,8,107153f0-f55e-41c6-9b1c-0f0edffc6039.csv,graph_5_10.csv
0,gaussian,gaussian,weight_sample,sigmoid,10000,0.5,5,8,d3d8d00c-6521-4f6f-8ead-529f4d97e495.csv,graph_5_10.csv
0,gaussian,gaussian,weight_sample,sigmoid,10000,0,5,8,2a918146-b573-4554-aae3-dc5b080c02c5.csv,graph_5_10.csv
0,gaussian,laplace,weight_sample,linear,100,1,5,8,d44d0321-868a-4361-b37c-e0aa733221c7.csv,graph_5_10.csv
0,gaussian,laplace,weight_sample,linear,100,0.5,5,8,d71996db-9d30-4413-b88b-1cb1f56018ba.csv,graph_5_10.csv
0,gaussian,laplace,weight_sample,linear,100,0,5,8,320af6d9-3e9b-43e4-b123-20e253e2796b.csv,graph_5_10.csv
0,gaussian,laplace,weight_sample,linear,2000,1,5,8,7a4f56ea-42bf-46d3-90de-e8c8a4e0dda7.csv,graph_5_10.csv
0,gaussian,laplace,weight_sample,linear,2000,0.5,5,8,428910ce-8096-4916-9c52-bf3a2629f438.csv,graph_5_10.csv
0,gaussian,laplace,weight_sample,linear,2000,0,5,8,31069cec-5a6b-49fe-93a7-1abd26f805ba.csv,graph_5_10.csv
0,gaussian,laplace,weight_sample,linear,10000,1,5,8,0c4e6aeb-a4f9-459c-a24c-6f05edc1ab6a.csv,graph_5_10.csv
0,gaussian,laplace,weight_sample,linear,10000,0.5,5,8,fda458fe-5026-430a-a884-029abbe79825.csv,graph_5_10.csv
0,gaussian,laplace,weight_sample,linear,10000,0,5,8,82fac204-95f7-4e7b-8d68-0b3ed74bae89.csv,graph_5_10.csv
0,gaussian,laplace,weight_sample,sigmoid,100,1,5,8,2838112b-40ae-47f7-8126-3881aa713790.csv,graph_5_10.csv
0,gaussian,laplace,weight_sample,sigmoid,100,0.5,5,8,cca22671-aa23-4aab-9dc7-0478f0bf2c73.csv,graph_5_10.csv
0,gaussian,laplace,weight_sample,sigmoid,100,0,5,8,43191bbc-c666-4f2d-87cb-520c949569e0.csv,graph_5_10.csv
0,gaussian,laplace,weight_sample,sigmoid,2000,1,5,8,8f7da137-7901-44fd-a6e3-656dd2285542.csv,graph_5_10.csv
0,gaussian,laplace,weight_sample,sigmoid,2000,0.5,5,8,daccaf25-f8c3-42bd-bd21-fc0ab551a9a8.csv,graph_5_10.csv
0,gaussian,laplace,weight_sample,sigmoid,2000,0,5,8,f6d5a61b-651b-4883-8b1d-9e294f3dc6c8.csv,graph_5_10.csv
0,gaussian,laplace,weight_sample,sigmoid,10000,1,5,8,549dc41a-0815-4840-b46a-b086dd927bad.csv,graph_5_10.csv
0,gaussian,laplace,weight_sample,sigmoid,10000,0.5,5,8,2fd5e934-bc91-4df2-b6de-186675c7c211.csv,graph_5_10.csv
0,gaussian,laplace,weight_sample,sigmoid,10000,0,5,8,c94e54c0-e4b3-46ba-a794-d8fe005a4b59.csv,graph_5_10.csv
0,laplace,uniform,weight_sample,linear,100,1,5,8,9d81256f-73be-489c-81ec-e9643582e523.csv,graph_5_10.csv
0,laplace,uniform,weight_sample,linear,100,0.5,5,8,e4ce7ff0-9896-4496-b7cc-3f477acf0228.csv,graph_5_10.csv
0,laplace,uniform,weight_sample,linear,100,0,5,8,0ff372c5-2312-4972-a8f4-cb5287a10678.csv,graph_5_10.csv
0,laplace,uniform,weight_sample,linear,2000,1,5,8,2d3a6fdc-e2a8-4de0-a98f-0304ce595e17.csv,graph_5_10.csv
0,laplace,uniform,weight_sample,linear,2000,0.5,5,8,f74202ad-bb9d-4456-8032-97cb6536c533.csv,graph_5_10.csv
0,laplace,uniform,weight_sample,linear,2000,0,5,8,84da657d-1548-4daf-8ae4-f6e8b3f92dc9.csv,graph_5_10.csv
0,laplace,uniform,weight_sample,linear,10000,1,5,8,7efabda7-eb09-4c11-9d0b-5befd0ca6d95.csv,graph_5_10.csv
0,laplace,uniform,weight_sample,linear,10000,0.5,5,8,f5f5cbef-8827-422a-8333-0aafe026eba1.csv,graph_5_10.csv
0,laplace,uniform,weight_sample,linear,10000,0,5,8,af684ca7-57ca-4dd5-92d1-a8f1824778a4.csv,graph_5_10.csv
0,laplace,uniform,weight_sample,sigmoid,100,1,5,8,8202f6fd-a4b2-49ad-a75a-827dd59cbc4a.csv,graph_5_10.csv
0,laplace,uniform,weight_sample,sigmoid,100,0.5,5,8,99165acf-09c8-41e2-9769-aef708c275fc.csv,graph_5_10.csv
0,laplace,uniform,weight_sample,sigmoid,100,0,5,8,e901f623-94db-4122-9fb9-db6a8a4313be.csv,graph_5_10.csv
0,laplace,uniform,weight_sample,sigmoid,2000,1,5,8,90334a1e-5f89-4150-8f8e-a832a3be06bb.csv,graph_5_10.csv
0,laplace,uniform,weight_sample,sigmoid,2000,0.5,5,8,cefae658-5057-4b3f-8e39-22faa1f04aaa.csv,graph_5_10.csv
0,laplace,uniform,weight_sample,sigmoid,2000,0,5,8,6ca17342-7d1e-4bcf-b2be-17d35a6c7be9.csv,graph_5_10.csv
0,laplace,uniform,weight_sample,sigmoid,10000,1,5,8,ada36da3-efcb-47db-a545-635087d10212.csv,graph_5_10.csv
0,laplace,uniform,weight_sample,sigmoid,10000,0.5,5,8,bde339c0-625d-4d69-8fd9-fe002f7ca96b.csv,graph_5_10.csv
0,laplace,uniform,weight_sample,sigmoid,10000,0,5,8,752761e2-7159-4594-a95d-29c7beb4ac86.csv,graph_5_10.csv
0,laplace,gaussian,weight_sample,linear,100,1,5,8,c621b0e0-e280-43e0-943e-ef84c88b39fe.csv,graph_5_10.csv
0,laplace,gaussian,weight_sample,linear,100,0.5,5,8,15c0801d-1226-44a2-8475-17be9b11c165.csv,graph_5_10.csv
0,laplace,gaussian,weight_sample,linear,100,0,5,8,0e6b232a-8b88-48b7-b19b-8c77833eb916.csv,graph_5_10.csv
0,laplace,gaussian,weight_sample,linear,2000,1,5,8,3fe1ae4d-a1a7-46b6-bcb0-b039e50a8a36.csv,graph_5_10.csv
0,laplace,gaussian,weight_sample,linear,2000,0.5,5,8,d7dde391-78e5-4daa-b032-af4bad0ddbe3.csv,graph_5_10.csv
0,laplace,gaussian,weight_sample,linear,2000,0,5,8,b5524eb3-9adb-4ead-9ba4-3eeb57274e92.csv,graph_5_10.csv
0,laplace,gaussian,weight_sample,linear,10000,1,5,8,0b321aa0-9f7f-4492-8efc-363739fc504f.csv,graph_5_10.csv
0,laplace,gaussian,weight_sample,linear,10000,0.5,5,8,f4c6596d-8183-4be1-bcd7-a1c1e130a08a.csv,graph_5_10.csv
0,laplace,gaussian,weight_sample,linear,10000,0,5,8,f6e44b15-82a0-4e40-97a0-9940deecc980.csv,graph_5_10.csv
0,laplace,gaussian,weight_sample,sigmoid,100,1,5,8,ccd6daf6-e3bb-48c0-a612-0748bfbd971d.csv,graph_5_10.csv
0,laplace,gaussian,weight_sample,sigmoid,100,0.5,5,8,d3c733ab-b547-44b2-b011-4a83a12dbf2f.csv,graph_5_10.csv
0,laplace,gaussian,weight_sample,sigmoid,100,0,5,8,bbd22fc1-4c66-428c-9362-0557331edb13.csv,graph_5_10.csv
0,laplace,gaussian,weight_sample,sigmoid,2000,1,5,8,45c2cdaa-c655-413d-a72c-e5ed078c279a.csv,graph_5_10.csv
0,laplace,gaussian,weight_sample,sigmoid,2000,0.5,5,8,30cc32db-8bc1-4a20-adba-2f5e8668387d.csv,graph_5_10.csv
0,laplace,gaussian,weight_sample,sigmoid,2000,0,5,8,0d63dccb-15dd-47ad-8371-5e0e1d12cfb1.csv,graph_5_10.csv
0,laplace,gaussian,weight_sample,sigmoid,10000,1,5,8,000017d2-2fc7-44b8-9629-21b543c9ade1.csv,graph_5_10.csv
0,laplace,gaussian,weight_sample,sigmoid,10000,0.5,5,8,c9fd374a-3af6-438b-b811-bba4d4df21be.csv,graph_5_10.csv
0,laplace,gaussian,weight_sample,sigmoid,10000,0,5,8,47b78a4e-826d-4184-b1ad-d39d2f039691.csv,graph_5_10.csv
0,laplace,laplace,weight_sample,linear,100,1,5,8,1df1f9cc-7c3e-4629-a347-26909582cc52.csv,graph_5_10.csv
0,laplace,laplace,weight_sample,linear,100,0.5,5,8,dd202f4e-4ab0-4b4c-bbd5-0b661ae5113c.csv,graph_5_10.csv
0,laplace,laplace,weight_sample,linear,100,0,5,8,a680ab34-6c75-4571-b12d-477c260afa1f.csv,graph_5_10.csv
0,laplace,laplace,weight_sample,linear,2000,1,5,8,ad355fec-5511-4a9a-a1a2-c4ee1d21673b.csv,graph_5_10.csv
0,laplace,laplace,weight_sample,linear,2000,0.5,5,8,3489421e-62b9-41b1-9749-bcf41cbcbb37.csv,graph_5_10.csv
0,laplace,laplace,weight_sample,linear,2000,0,5,8,bd20e295-70c4-438e-a87d-9073fc62167c.csv,graph_5_10.csv
0,laplace,laplace,weight_sample,linear,10000,1,5,8,bfc521ec-7537-42e0-93a7-47c7f725fb89.csv,graph_5_10.csv
0,laplace,laplace,weight_sample,linear,10000,0.5,5,8,be511a5c-2d4e-49bd-892d-6551b711b7b3.csv,graph_5_10.csv
0,laplace,laplace,weight_sample,linear,10000,0,5,8,4d6c909b-2f54-4f68-add5-603861968c31.csv,graph_5_10.csv
0,laplace,laplace,weight_sample,sigmoid,100,1,5,8,5879d1cd-1f5b-4116-adfe-18fcb7a31ecc.csv,graph_5_10.csv
0,laplace,laplace,weight_sample,sigmoid,100,0.5,5,8,0259a89b-6dee-4a5d-a229-af14a82c5b52.csv,graph_5_10.csv
0,laplace,laplace,weight_sample,sigmoid,100,0,5,8,af8ca703-2031-4790-943d-6fe61835aa67.csv,graph_5_10.csv
0,laplace,laplace,weight_sample,sigmoid,2000,1,5,8,c2b28032-a72f-4956-bb1c-3c8595b866e3.csv,graph_5_10.csv
0,laplace,laplace,weight_sample,sigmoid,2000,0.5,5,8,d4c182a5-2abc-41b6-a8fb-849814835a4d.csv,graph_5_10.csv
0,laplace,laplace,weight_sample,sigmoid,2000,0,5,8,80b592e0-a53b-4ae9-b1bb-1267a128f115.csv,graph_5_10.csv
0,laplace,laplace,weight_sample,sigmoid,10000,1,5,8,b69465fb-f6e0-4bd8-89b0-d2fcfdcb5a69.csv,graph_5_10.csv
0,laplace,laplace,weight_sample,sigmoid,10000,0.5,5,8,4c85e61d-d9ae-41e7-a1d6-0ce7c49ac122.csv,graph_5_10.csv
0,laplace,laplace,weight_sample,sigmoid,10000,0,5,8,31da1db1-5a14-4930-8c5a-e318779c2d7c.csv,graph_5_10.csv
0,uniform,uniform,weight_sample,linear,100,1,5,8,1c2939ab-a30f-443c-831b-01078c45a565.csv,graph_5_15.csv
0,uniform,uniform,weight_sample,linear,100,0.5,5,8,7d12b1a1-37af-478f-8de9-bcb53f55eb73.csv,graph_5_15.csv
0,uniform,uniform,weight_sample,linear,100,0,5,8,b6f94342-0a19-4dc2-95e0-9062853b0adc.csv,graph_5_15.csv
0,uniform,uniform,weight_sample,linear,2000,1,5,8,ff744776-7f46-42e5-802a-deb5f9be4fb4.csv,graph_5_15.csv
0,uniform,uniform,weight_sample,linear,2000,0.5,5,8,b6088ea0-3004-424e-b6bd-951ab7e52df7.csv,graph_5_15.csv
0,uniform,uniform,weight_sample,linear,2000,0,5,8,866d2bd0-da6e-49d6-9fc9-314ddc602a15.csv,graph_5_15.csv
0,uniform,uniform,weight_sample,linear,10000,1,5,8,8447b94f-10a6-4a0f-9c51-978d86df06e8.csv,graph_5_15.csv
0,uniform,uniform,weight_sample,linear,10000,0.5,5,8,6e340112-b124-49c7-acc5-ec8a0390473f.csv,graph_5_15.csv
0,uniform,uniform,weight_sample,linear,10000,0,5,8,63753c61-aed4-44ff-acb9-3c060eca667d.csv,graph_5_15.csv
0,uniform,uniform,weight_sample,sigmoid,100,1,5,8,fa895d2f-1890-4ff6-8593-69a4e51c338d.csv,graph_5_15.csv
0,uniform,uniform,weight_sample,sigmoid,100,0.5,5,8,9881d8e3-509c-44a1-a8dc-4bfb2b016958.csv,graph_5_15.csv
0,uniform,uniform,weight_sample,sigmoid,100,0,5,8,bbf54829-a60a-4995-89d5-4c26fdd1ad76.csv,graph_5_15.csv
0,uniform,uniform,weight_sample,sigmoid,2000,1,5,8,49e466d9-9573-4c9c-87b2-185f3a9ee8c0.csv,graph_5_15.csv
0,uniform,uniform,weight_sample,sigmoid,2000,0.5,5,8,38a094dc-758c-459b-b679-ad7b1e25c9a6.csv,graph_5_15.csv
0,uniform,uniform,weight_sample,sigmoid,2000,0,5,8,01deb85e-0e0f-49ea-bce5-b58c2ba908db.csv,graph_5_15.csv
0,uniform,uniform,weight_sample,sigmoid,10000,1,5,8,22da7979-473c-4e6b-84b0-a9322ffef0c2.csv,graph_5_15.csv
0,uniform,uniform,weight_sample,sigmoid,10000,0.5,5,8,a2b8ccc5-5955-4699-af2c-03e46a5c205d.csv,graph_5_15.csv
0,uniform,uniform,weight_sample,sigmoid,10000,0,5,8,271668d1-4b92-404f-b3c7-c0fa7d44ea8d.csv,graph_5_15.csv
0,uniform,gaussian,weight_sample,linear,100,1,5,8,8e58b327-6085-4f66-a924-d5457b84330d.csv,graph_5_15.csv
0,uniform,gaussian,weight_sample,linear,100,0.5,5,8,29be2311-e92f-4787-b18c-a32968022c57.csv,graph_5_15.csv
0,uniform,gaussian,weight_sample,linear,100,0,5,8,c9f753eb-21ba-4485-8f4e-3330568a80a0.csv,graph_5_15.csv
0,uniform,gaussian,weight_sample,linear,2000,1,5,8,6c6b2c86-dabb-47d9-80da-20d27614ea5c.csv,graph_5_15.csv
0,uniform,gaussian,weight_sample,linear,2000,0.5,5,8,01dcb809-0b84-42f6-8b1e-b34dfa3f59a4.csv,graph_5_15.csv
0,uniform,gaussian,weight_sample,linear,2000,0,5,8,a75b9c0a-a36e-4350-9720-74a1661b00ea.csv,graph_5_15.csv
0,uniform,gaussian,weight_sample,linear,10000,1,5,8,50c8f5b1-6ee7-43a7-8288-b96931545371.csv,graph_5_15.csv
0,uniform,gaussian,weight_sample,linear,10000,0.5,5,8,db8019df-797b-47fb-a674-60e65e25e1a3.csv,graph_5_15.csv
0,uniform,gaussian,weight_sample,linear,10000,0,5,8,79a50041-dc8a-4419-a22a-bb3921bf9c39.csv,graph_5_15.csv
0,uniform,gaussian,weight_sample,sigmoid,100,1,5,8,872b54ae-fede-4197-b334-d14887c22f20.csv,graph_5_15.csv
0,uniform,gaussian,weight_sample,sigmoid,100,0.5,5,8,1c0af058-5d53-4bbb-b641-796cf43f8abd.csv,graph_5_15.csv
0,uniform,gaussian,weight_sample,sigmoid,100,0,5,8,2254ee30-0820-4d01-b16e-bd020a74d1c0.csv,graph_5_15.csv
0,uniform,gaussian,weight_sample,sigmoid,2000,1,5,8,bf057788-e28e-4fb5-abca-a3431b2b57fb.csv,graph_5_15.csv
0,uniform,gaussian,weight_sample,sigmoid,2000,0.5,5,8,6875c433-5581-4c4f-acd0-c84814a516ee.csv,graph_5_15.csv
0,uniform,gaussian,weight_sample,sigmoid,2000,0,5,8,914ca94b-5c73-4f48-bb7e-f8853cd7b56f.csv,graph_5_15.csv
0,uniform,gaussian,weight_sample,sigmoid,10000,1,5,8,05960c3d-534e-4ead-a90a-1bc1ee6e4211.csv,graph_5_15.csv
0,uniform,gaussian,weight_sample,sigmoid,10000,0.5,5,8,a0123a30-c072-4c20-9ba9-af1b7751864d.csv,graph_5_15.csv
0,uniform,gaussian,weight_sample,sigmoid,10000,0,5,8,3f8b86ba-bd62-4116-b45c-99690d7695c6.csv,graph_5_15.csv
0,uniform,laplace,weight_sample,linear,100,1,5,8,efea4c1a-22c9-4883-bb8f-7251f16f8e10.csv,graph_5_15.csv
0,uniform,laplace,weight_sample,linear,100,0.5,5,8,885be677-2e35-467e-b701-32d67fb4f5ff.csv,graph_5_15.csv
0,uniform,laplace,weight_sample,linear,100,0,5,8,42b9af0e-e7e0-4edc-bced-49d7721f4bd0.csv,graph_5_15.csv
0,uniform,laplace,weight_sample,linear,2000,1,5,8,9c0ff58a-7fe3-4301-86df-e641c3f06a73.csv,graph_5_15.csv
0,uniform,laplace,weight_sample,linear,2000,0.5,5,8,9501f702-37af-4f97-8c46-07fc72bdfc68.csv,graph_5_15.csv
0,uniform,laplace,weight_sample,linear,2000,0,5,8,e7cad6d3-5d7d-4410-ae7c-b3f13653c2d5.csv,graph_5_15.csv
0,uniform,laplace,weight_sample,linear,10000,1,5,8,d4895b57-a8f2-4845-a581-5eba23be0f18.csv,graph_5_15.csv
0,uniform,laplace,weight_sample,linear,10000,0.5,5,8,ce51402f-1edd-48eb-bcd9-e7c4769a90b4.csv,graph_5_15.csv
0,uniform,laplace,weight_sample,linear,10000,0,5,8,eb58c9f3-5b5d-4755-8683-f8b1f092c0f4.csv,graph_5_15.csv
0,uniform,laplace,weight_sample,sigmoid,100,1,5,8,bfaef698-ce38-477a-8fcb-a7c52235dfeb.csv,graph_5_15.csv
0,uniform,laplace,weight_sample,sigmoid,100,0.5,5,8,051944fa-d4b9-4f37-9c45-06e1451469d9.csv,graph_5_15.csv
0,uniform,laplace,weight_sample,sigmoid,100,0,5,8,86445d2c-62a2-46df-96d3-7be26ba07420.csv,graph_5_15.csv
